datetime,open,high,low,close,volume
2007-03-22T21:00:00.000000000Z,1.96485,1.96908,1.95880,1.96146,17898
2007-03-24T21:00:00.000000000Z,1.96105,1.96155,1.96055,1.96140,289
2007-03-25T21:00:00.000000000Z,1.96140,1.97217,1.95717,1.96930,20326
2007-03-26T21:00:00.000000000Z,1.96930,1.97040,1.96213,1.96570,19562
2007-03-27T21:00:00.000000000Z,1.96570,1.96832,1.95957,1.96167,24249
2007-03-28T21:00:00.000000000Z,1.96167,1.96597,1.96142,1.96182,19324
2007-03-29T21:00:00.000000000Z,1.96184,1.97175,1.95473,1.96796,24595
2007-03-31T21:00:00.000000000Z,1.96821,1.96975,1.96806,1.96900,416
2007-04-01T21:00:00.000000000Z,1.96900,1.98012,1.96631,1.97780,21973
2007-04-02T21:00:00.000000000Z,1.97765,1.98232,1.97310,1.97420,23836
2007-04-03T21:00:00.000000000Z,1.97410,1.97750,1.97172,1.97632,17446
2007-04-04T21:00:00.000000000Z,1.97632,1.97697,1.96697,1.97090,17692
2007-04-05T21:00:00.000000000Z,1.97090,1.97245,1.96366,1.96540,11175
2007-04-06T21:00:00.000000000Z,1.96545,1.96545,1.96545,1.96545,1
2007-04-07T21:00:00.000000000Z,1.96650,1.96650,1.96550,1.96555,247
2007-04-08T21:00:00.000000000Z,1.96555,1.96580,1.95930,1.96258,10606
2007-04-09T21:00:00.000000000Z,1.96258,1.97521,1.96138,1.97285,23614
2007-04-10T21:00:00.000000000Z,1.97285,1.98186,1.97110,1.97489,19231
2007-04-11T21:00:00.000000000Z,1.97459,1.98110,1.97254,1.97945,19025
2007-04-12T21:00:00.000000000Z,1.97943,1.98870,1.97825,1.98631,23419
2007-04-14T21:00:00.000000000Z,1.98591,1.98683,1.98238,1.98595,752
2007-04-15T21:00:00.000000000Z,1.98600,1.99405,1.98550,1.98971,26290
2007-04-16T21:00:00.000000000Z,1.98976,2.00763,1.98814,2.00685,24769
2007-04-17T21:00:00.000000000Z,2.00680,2.01330,2.00150,2.00868,18439
2007-04-18T21:00:00.000000000Z,2.00873,2.00956,1.99850,2.00345,22945
2007-04-19T21:00:00.000000000Z,2.00354,2.00698,1.99892,2.00227,20342
2007-04-21T21:00:00.000000000Z,2.00232,2.00582,2.00232,2.00515,195
2007-04-22T21:00:00.000000000Z,2.00520,2.00610,1.99743,2.00080,15147
2007-04-23T21:00:00.000000000Z,2.00080,2.00456,1.99556,2.00188,22685
2007-04-24T21:00:00.000000000Z,2.00223,2.00626,2.00054,2.00160,20983
2007-04-25T21:00:00.000000000Z,2.00150,2.00606,1.98905,1.99125,19007
2007-04-26T21:00:00.000000000Z,1.99125,2.00424,1.98659,1.99772,28964
2007-04-27T21:00:00.000000000Z,1.99775,1.99775,1.99775,1.99775,1
2007-04-28T21:00:00.000000000Z,1.99828,1.99860,1.99610,1.99635,487
2007-04-29T21:00:00.000000000Z,1.99635,2.00313,1.98912,1.99950,28317
2007-04-30T21:00:00.000000000Z,1.99955,2.00741,1.99793,1.99875,26435
2007-05-01T21:00:00.000000000Z,1.99885,1.99995,1.98715,1.98985,21604
2007-05-02T21:00:00.000000000Z,1.98980,1.99473,1.98563,1.98670,23234
2007-05-03T21:00:00.000000000Z,1.98667,1.99434,1.98430,1.99221,25272
2007-05-05T21:00:00.000000000Z,1.99225,1.99445,1.99225,1.99430,112
2007-05-06T21:00:00.000000000Z,1.99420,1.99758,1.99262,1.99297,12581
2007-05-07T21:00:00.000000000Z,1.99282,1.99636,1.98812,1.98942,24800
2007-05-08T21:00:00.000000000Z,1.98940,2.00002,1.98829,1.99387,24155
2007-05-09T21:00:00.000000000Z,1.99397,1.99632,1.97710,1.98027,30844
2007-05-10T21:00:00.000000000Z,1.98027,1.98460,1.97627,1.98139,22858
2007-05-12T21:00:00.000000000Z,1.98345,1.98375,1.98250,1.98268,156
2007-05-13T21:00:00.000000000Z,1.98269,1.98449,1.97815,1.97940,20224
2007-05-14T21:00:00.000000000Z,1.97963,1.98722,1.97472,1.98594,27096
2007-05-15T21:00:00.000000000Z,1.98594,1.98742,1.97576,1.97697,26996
2007-05-16T21:00:00.000000000Z,1.97697,1.97928,1.97336,1.97470,19069
2007-05-17T21:00:00.000000000Z,1.97471,1.97792,1.97010,1.97470,20171
2007-05-19T21:00:00.000000000Z,1.97479,1.97595,1.97470,1.97490,75
2007-05-20T21:00:00.000000000Z,1.97505,1.97570,1.96766,1.97153,23091
2007-05-21T21:00:00.000000000Z,1.97136,1.97698,1.97028,1.97452,21881
2007-05-22T21:00:00.000000000Z,1.97460,1.98960,1.97162,1.98670,28168
2007-05-23T21:00:00.000000000Z,1.98665,1.98898,1.98312,1.98475,21744
2007-05-24T21:00:00.000000000Z,1.98467,1.98810,1.98336,1.98366,21794
2007-05-26T21:00:00.000000000Z,1.98365,1.98428,1.98350,1.98419,25
2007-05-27T21:00:00.000000000Z,1.98405,1.98505,1.98258,1.98364,6188
2007-05-28T21:00:00.000000000Z,1.98365,1.99002,1.97918,1.98120,26423
2007-05-29T21:00:00.000000000Z,1.98128,1.98318,1.97344,1.97587,25617
2007-05-30T21:00:00.000000000Z,1.97595,1.98188,1.97380,1.97965,20398
2007-05-31T21:00:00.000000000Z,1.97980,1.98266,1.97664,1.98255,23387
2007-06-01T21:00:00.000000000Z,1.98255,1.98255,1.98255,1.98255,2
2007-06-02T21:00:00.000000000Z,1.98240,1.98240,1.98192,1.98205,146
2007-06-03T21:00:00.000000000Z,1.98210,1.99276,1.98142,1.99137,18161
2007-06-04T21:00:00.000000000Z,1.99132,1.99674,1.99092,1.99352,19254
2007-06-05T21:00:00.000000000Z,1.99342,1.99582,1.99074,1.99267,16968
2007-06-06T21:00:00.000000000Z,1.99267,1.99446,1.97476,1.97814,22590
2007-06-07T21:00:00.000000000Z,1.97819,1.97934,1.96234,1.97008,23960
2007-06-09T21:00:00.000000000Z,1.97045,1.97045,1.97015,1.97025,170
2007-06-10T21:00:00.000000000Z,1.97025,1.97030,1.96507,1.96912,15597
2007-06-11T21:00:00.000000000Z,1.96912,1.97832,1.96869,1.97430,20054
2007-06-12T21:00:00.000000000Z,1.97440,1.97644,1.96770,1.97314,24053
2007-06-13T21:00:00.000000000Z,1.97304,1.97369,1.96600,1.96933,20947
2007-06-14T21:00:00.000000000Z,1.96913,1.97790,1.96876,1.97615,19691
2007-06-15T21:00:00.000000000Z,1.97615,1.97615,1.97615,1.97615,2
2007-06-16T21:00:00.000000000Z,1.97590,1.97635,1.97575,1.97615,184
2007-06-17T21:00:00.000000000Z,1.97615,1.98436,1.97535,1.98335,19324
2007-06-18T21:00:00.000000000Z,1.98315,1.98896,1.98260,1.98876,18070
2007-06-19T21:00:00.000000000Z,1.98881,1.99472,1.98702,1.99303,22259
2007-06-20T21:00:00.000000000Z,1.99300,1.99422,1.98868,1.99264,18485
2007-06-21T21:00:00.000000000Z,1.99254,1.99966,1.99128,1.99933,22286
2007-06-23T21:00:00.000000000Z,1.99943,1.99943,1.99847,1.99873,75
2007-06-24T21:00:00.000000000Z,1.99878,2.00068,1.99580,1.99778,13768
2007-06-25T21:00:00.000000000Z,1.99783,2.00168,1.99586,1.99900,16068
2007-06-26T21:00:00.000000000Z,1.99890,1.99952,1.99300,1.99939,21701
2007-06-27T21:00:00.000000000Z,1.99936,2.00434,1.99740,2.00285,18654
2007-06-28T21:00:00.000000000Z,2.00295,2.00868,2.00104,2.00860,22972
2007-06-29T21:00:00.000000000Z,2.00870,2.00870,2.00870,2.00870,1
2007-06-30T21:00:00.000000000Z,2.00840,2.00905,2.00650,2.00895,422
2007-07-01T21:00:00.000000000Z,2.00895,2.01824,2.00720,2.01700,21364
2007-07-02T21:00:00.000000000Z,2.01682,2.01958,2.01332,2.01595,18201
2007-07-03T21:00:00.000000000Z,2.01595,2.02070,2.01508,2.01647,10588
2007-07-04T21:00:00.000000000Z,2.01647,2.02018,2.00912,2.01165,21399
2007-07-05T21:00:00.000000000Z,2.01165,2.01408,2.00584,2.01087,17560
2007-07-07T21:00:00.000000000Z,2.01095,2.01227,2.01072,2.01197,327
2007-07-08T21:00:00.000000000Z,2.01197,2.01708,2.00978,2.01528,12988
2007-07-09T21:00:00.000000000Z,2.01536,2.02812,2.01222,2.02802,20037
2007-07-10T21:00:00.000000000Z,2.02801,2.03628,2.02448,2.03247,20537
2007-07-11T21:00:00.000000000Z,2.03247,2.03662,2.02702,2.03044,17825
2007-07-12T21:00:00.000000000Z,2.03032,2.03662,2.02616,2.03434,15972
2007-07-14T21:00:00.000000000Z,2.03420,2.03450,2.03325,2.03355,198
2007-07-15T21:00:00.000000000Z,2.03355,2.04040,2.03260,2.03617,12782
2007-07-16T21:00:00.000000000Z,2.03617,2.04762,2.03502,2.04672,14660
2007-07-17T21:00:00.000000000Z,2.04678,2.05479,2.04602,2.05282,18777
2007-07-18T21:00:00.000000000Z,2.05287,2.05438,2.04708,2.04885,18255
2007-07-19T21:00:00.000000000Z,2.04865,2.05874,2.04815,2.05623,17848
2007-07-21T21:00:00.000000000Z,2.05615,2.05655,2.05500,2.05620,339
2007-07-22T21:00:00.000000000Z,2.05620,2.06037,2.05445,2.05938,14435
2007-07-23T21:00:00.000000000Z,2.05938,2.06542,2.05868,2.06265,18328
2007-07-24T21:00:00.000000000Z,2.06265,2.06315,2.04868,2.05375,19877
2007-07-25T21:00:00.000000000Z,2.05375,2.05630,2.04254,2.04901,24410
2007-07-26T21:00:00.000000000Z,2.04901,2.04952,2.02311,2.02424,30770
2007-07-28T21:00:00.000000000Z,2.02355,2.02420,2.02265,2.02335,394
2007-07-29T21:00:00.000000000Z,2.02335,2.02912,2.01810,2.02475,24333
2007-07-30T21:00:00.000000000Z,2.02482,2.03782,2.02363,2.03125,23669
2007-07-31T21:00:00.000000000Z,2.03115,2.03488,2.02046,2.03252,25748
2007-08-01T21:00:00.000000000Z,2.03262,2.03788,2.02814,2.03737,25413
2007-08-02T21:00:00.000000000Z,2.03736,2.04604,2.03386,2.04084,20553
2007-08-03T21:00:00.000000000Z,2.04087,2.04087,2.04075,2.04075,2
2007-08-04T21:00:00.000000000Z,2.03975,2.04135,2.03720,2.03975,829
2007-08-05T21:00:00.000000000Z,2.03955,2.04626,2.02798,2.03137,23903
2007-08-06T21:00:00.000000000Z,2.03137,2.03372,2.01896,2.02130,26802
2007-08-07T21:00:00.000000000Z,2.02125,2.03970,2.01578,2.03715,20429
2007-08-08T21:00:00.000000000Z,2.03710,2.03954,2.02100,2.02338,24047
2007-08-09T21:00:00.000000000Z,2.02353,2.02694,2.01544,2.02320,28461
2007-08-10T21:00:00.000000000Z,2.02332,2.02332,2.02320,2.02320,2
2007-08-11T21:00:00.000000000Z,2.02300,2.02365,2.02105,2.02115,217
2007-08-12T21:00:00.000000000Z,2.02115,2.02570,2.00850,2.01260,20833
2007-08-13T21:00:00.000000000Z,2.01250,2.01334,1.99642,1.99693,31652
2007-08-14T21:00:00.000000000Z,1.99688,1.99732,1.98570,1.98880,34117
2007-08-15T21:00:00.000000000Z,1.98885,1.98897,1.97678,1.98270,39744
2007-08-16T21:00:00.000000000Z,1.98270,1.99355,1.96540,1.98115,31498
2007-08-17T21:00:00.000000000Z,1.98110,1.98110,1.98110,1.98110,1
2007-08-18T21:00:00.000000000Z,1.97975,1.98360,1.97870,1.98130,360
2007-08-19T21:00:00.000000000Z,1.98130,1.99024,1.97706,1.98774,20433
2007-08-20T21:00:00.000000000Z,1.98774,1.99094,1.97434,1.98192,20334
2007-08-21T21:00:00.000000000Z,1.98187,1.99308,1.98027,1.99275,23363
2007-08-22T21:00:00.000000000Z,1.99270,2.00956,1.99175,2.00577,27775
2007-08-23T21:00:00.000000000Z,2.00582,2.01502,1.99782,2.01422,25600
2007-08-24T21:00:00.000000000Z,2.01432,2.01432,2.01432,2.01432,1
2007-08-25T21:00:00.000000000Z,2.01427,2.01462,2.01367,2.01397,248
2007-08-26T21:00:00.000000000Z,2.01387,2.01922,2.01190,2.01210,14866
2007-08-27T21:00:00.000000000Z,2.01215,2.01422,2.00000,2.00175,23134
2007-08-28T21:00:00.000000000Z,2.00185,2.01816,1.99620,2.01758,19555
2007-08-29T21:00:00.000000000Z,2.01773,2.01845,2.00438,2.01176,21972
2007-08-30T21:00:00.000000000Z,2.01200,2.02322,2.01090,2.01700,23026
2007-09-01T21:00:00.000000000Z,2.01770,2.01815,2.01705,2.01760,192
2007-09-02T21:00:00.000000000Z,2.01760,2.02140,2.01377,2.01825,12203
2007-09-03T21:00:00.000000000Z,2.01825,2.01956,2.00752,2.01315,18533
2007-09-04T21:00:00.000000000Z,2.01302,2.02258,2.00430,2.01967,20268
2007-09-05T21:00:00.000000000Z,2.01965,2.02664,2.01406,2.02382,22073
2007-09-06T21:00:00.000000000Z,2.02386,2.03248,2.01610,2.02870,22744
2007-09-08T21:00:00.000000000Z,2.02875,2.02885,2.02765,2.02785,221
2007-09-09T21:00:00.000000000Z,2.02785,2.03302,2.02625,2.02771,17720
2007-09-10T21:00:00.000000000Z,2.02777,2.03372,2.02342,2.03327,19950
2007-09-11T21:00:00.000000000Z,2.03322,2.03660,2.02872,2.02914,21975
2007-09-12T21:00:00.000000000Z,2.02920,2.03468,2.02348,2.02522,25884
2007-09-13T21:00:00.000000000Z,2.02522,2.02528,2.00525,2.00735,32558
2007-09-15T21:00:00.000000000Z,2.00745,2.00790,2.00495,2.00495,353
2007-09-16T21:00:00.000000000Z,2.00495,2.00920,1.99160,1.99478,24679
2007-09-17T21:00:00.000000000Z,1.99478,2.01514,1.98806,2.01315,28359
2007-09-18T21:00:00.000000000Z,2.01315,2.01730,1.99514,2.00086,31036
2007-09-19T21:00:00.000000000Z,2.00079,2.01460,1.99740,2.00774,23755
2007-09-20T21:00:00.000000000Z,2.00774,2.02130,2.00774,2.02018,23415
2007-09-22T21:00:00.000000000Z,2.02018,2.02155,2.01934,2.02115,134
2007-09-23T21:00:00.000000000Z,2.02115,2.03182,2.01980,2.02240,17746
2007-09-24T21:00:00.000000000Z,2.02248,2.02304,2.00860,2.01857,25322
2007-09-25T21:00:00.000000000Z,2.01857,2.02180,2.01052,2.01575,21068
2007-09-26T21:00:00.000000000Z,2.01582,2.02850,2.01362,2.02745,23625
2007-09-27T21:00:00.000000000Z,2.02735,2.04913,2.01966,2.04729,25311
2007-09-28T21:00:00.000000000Z,2.04718,2.04718,2.04718,2.04718,2
2007-09-29T21:00:00.000000000Z,2.04718,2.04818,2.04555,2.04600,248
2007-09-30T21:00:00.000000000Z,2.04600,2.04946,2.03748,2.04365,19395
2007-10-01T21:00:00.000000000Z,2.04351,2.04470,2.03690,2.04169,19643
2007-10-02T21:00:00.000000000Z,2.04198,2.04428,2.03092,2.03220,20981
2007-10-03T21:00:00.000000000Z,2.03220,2.04290,2.02784,2.03879,20177
2007-10-04T21:00:00.000000000Z,2.03879,2.04420,2.03015,2.04200,19959
2007-10-06T21:00:00.000000000Z,2.04200,2.04265,2.04145,2.04175,296
2007-10-07T21:00:00.000000000Z,2.04175,2.04263,2.03324,2.03594,16176
2007-10-08T21:00:00.000000000Z,2.03595,2.03878,2.02568,2.03758,22543
2007-10-09T21:00:00.000000000Z,2.03754,2.04772,2.03657,2.04264,20643
2007-10-10T21:00:00.000000000Z,2.04264,2.04266,2.03096,2.03165,24199
2007-10-11T21:00:00.000000000Z,2.03175,2.03656,2.02460,2.03609,22702
2007-10-12T21:00:00.000000000Z,2.03711,2.03711,2.03609,2.03609,2
2007-10-13T21:00:00.000000000Z,2.03624,2.03624,2.03405,2.03528,424
2007-10-14T21:00:00.000000000Z,2.03520,2.04378,2.03190,2.04298,18611
2007-10-15T21:00:00.000000000Z,2.04301,2.04384,2.02938,2.03274,22819
2007-10-16T21:00:00.000000000Z,2.03276,2.04190,2.02870,2.04022,25517
2007-10-17T21:00:00.000000000Z,2.04013,2.05146,2.03827,2.04445,27554
2007-10-18T21:00:00.000000000Z,2.04425,2.05252,2.04080,2.05180,37399
2007-10-20T21:00:00.000000000Z,2.05180,2.05720,2.05180,2.05400,640
2007-10-21T21:00:00.000000000Z,2.05400,2.05470,2.02592,2.03312,32284
2007-10-22T21:00:00.000000000Z,2.03312,2.05182,2.03033,2.05098,29208
2007-10-23T21:00:00.000000000Z,2.05102,2.05169,2.04264,2.04998,31388
2007-10-24T21:00:00.000000000Z,2.04996,2.05544,2.04528,2.05127,42957
2007-10-25T21:00:00.000000000Z,2.05127,2.05740,2.04810,2.05219,37345
2007-10-27T21:00:00.000000000Z,2.05416,2.05541,2.05336,2.05521,426
2007-10-28T21:00:00.000000000Z,2.05521,2.06432,2.05301,2.06240,33488
2007-10-29T21:00:00.000000000Z,2.06240,2.07040,2.05658,2.06781,37039
2007-10-30T21:00:00.000000000Z,2.06780,2.08238,2.06635,2.07980,41201
2007-10-31T21:00:00.000000000Z,2.07980,2.08750,2.07546,2.08015,39115
2007-11-01T21:00:00.000000000Z,2.08015,2.08960,2.07665,2.08929,31698
2007-11-03T21:00:00.000000000Z,2.08885,2.08940,2.08670,2.08940,704
2007-11-04T22:00:00.000000000Z,2.08940,2.08970,2.07826,2.08060,32308
2007-11-05T22:00:00.000000000Z,2.08045,2.09074,2.08035,2.08765,32908
2007-11-06T22:00:00.000000000Z,2.08778,2.10730,2.08595,2.10266,36246
2007-11-07T22:00:00.000000000Z,2.10222,2.11174,2.09724,2.10756,32054
2007-11-08T22:00:00.000000000Z,2.10760,2.11618,2.08800,2.09030,35076
2007-11-10T22:00:00.000000000Z,2.09095,2.09125,2.08450,2.08595,848
2007-11-11T22:00:00.000000000Z,2.08595,2.08705,2.05282,2.05302,40897
2007-11-12T22:00:00.000000000Z,2.05302,2.07626,2.05237,2.07090,41279
2007-11-13T22:00:00.000000000Z,2.07090,2.08442,2.05050,2.05230,47681
2007-11-14T22:00:00.000000000Z,2.05240,2.06201,2.04188,2.04533,37904
2007-11-15T22:00:00.000000000Z,2.04533,2.05517,2.03538,2.05475,28779
2007-11-16T22:00:00.000000000Z,2.05476,2.05476,2.05475,2.05475,5
2007-11-17T22:00:00.000000000Z,2.05475,2.05491,2.05317,2.05426,556
2007-11-18T22:00:00.000000000Z,2.05426,2.05651,2.04518,2.05028,30695
2007-11-19T22:00:00.000000000Z,2.05028,2.06851,2.04576,2.06657,37934
2007-11-20T22:00:00.000000000Z,2.06651,2.06984,2.05273,2.06540,34181
2007-11-21T22:00:00.000000000Z,2.06540,2.06853,2.05856,2.06195,19769
2007-11-22T22:00:00.000000000Z,2.06210,2.07656,2.05172,2.06285,28038
2007-11-24T22:00:00.000000000Z,2.06186,2.06215,2.06021,2.06040,661
2007-11-25T22:00:00.000000000Z,2.06040,2.07386,2.06040,2.07112,26745
2007-11-26T22:00:00.000000000Z,2.07112,2.07567,2.06416,2.06865,31622
2007-11-27T22:00:00.000000000Z,2.06865,2.08330,2.05830,2.08231,34864
2007-11-28T22:00:00.000000000Z,2.08225,2.08235,2.05936,2.06140,31612
2007-11-29T22:00:00.000000000Z,2.06139,2.07014,2.05356,2.05626,32964
2007-12-01T22:00:00.000000000Z,2.05671,2.05736,2.05456,2.05466,357
2007-12-02T22:00:00.000000000Z,2.05466,2.06790,2.05238,2.06590,31862
2007-12-03T22:00:00.000000000Z,2.06590,2.06748,2.05604,2.05924,35059
2007-12-04T22:00:00.000000000Z,2.05910,2.06134,2.02456,2.02691,28153
2007-12-05T22:00:00.000000000Z,2.02610,2.03130,2.01820,2.02800,38931
2007-12-06T22:00:00.000000000Z,2.02800,2.03474,2.02210,2.03040,32089
2007-12-08T22:00:00.000000000Z,2.03018,2.03099,2.02990,2.03025,77
2007-12-09T22:00:00.000000000Z,2.03053,2.04896,2.03046,2.04619,25166
2007-12-10T22:00:00.000000000Z,2.04625,2.05196,2.03300,2.03430,34032
2007-12-11T22:00:00.000000000Z,2.03433,2.05826,2.03396,2.04685,32161
2007-12-12T22:00:00.000000000Z,2.04685,2.04860,2.03414,2.04140,32337
2007-12-13T22:00:00.000000000Z,2.04150,2.04480,2.01475,2.01786,33530
2007-12-15T22:00:00.000000000Z,2.01640,2.01690,2.01427,2.01475,742
2007-12-16T22:00:00.000000000Z,2.01475,2.02296,2.01020,2.02052,27916
2007-12-17T22:00:00.000000000Z,2.02052,2.02262,2.01116,2.01440,27007
2007-12-18T22:00:00.000000000Z,2.01455,2.01972,1.99270,1.99794,31533
2007-12-19T22:00:00.000000000Z,1.99799,1.99855,1.98098,1.98389,27111
2007-12-20T22:00:00.000000000Z,1.98393,1.98943,1.98098,1.98359,24513
2007-12-22T22:00:00.000000000Z,1.98391,1.98438,1.98313,1.98367,49
2007-12-23T22:00:00.000000000Z,1.98407,1.98454,1.97553,1.97745,10945
2007-12-24T22:00:00.000000000Z,1.97738,1.97835,1.97536,1.97735,414
2007-12-25T22:00:00.000000000Z,1.97705,1.98500,1.97687,1.98386,9744
2007-12-26T22:00:00.000000000Z,1.98395,1.99668,1.98255,1.99605,26825
2007-12-27T22:00:00.000000000Z,1.99605,2.00235,1.99019,1.99691,30893
2007-12-29T22:00:00.000000000Z,1.99666,1.99666,1.99383,1.99490,549
2007-12-30T22:00:00.000000000Z,1.99495,2.01034,1.98143,1.98494,18387
2007-12-31T22:00:00.000000000Z,1.98494,1.98665,1.98491,1.98645,24
2008-01-01T22:00:00.000000000Z,1.98665,1.98975,1.97738,1.98091,28646
2008-01-02T22:00:00.000000000Z,1.98092,1.98398,1.97048,1.97102,33557
2008-01-03T22:00:00.000000000Z,1.97112,1.98518,1.96738,1.97407,34653
2008-01-05T22:00:00.000000000Z,1.97385,1.97402,1.97262,1.97402,258
2008-01-06T22:00:00.000000000Z,1.97402,1.97564,1.96532,1.97007,30863
2008-01-07T22:00:00.000000000Z,1.97008,1.98284,1.96658,1.97311,31328
2008-01-08T22:00:00.000000000Z,1.97320,1.97642,1.95532,1.95858,36310
2008-01-09T22:00:00.000000000Z,1.95858,1.96718,1.95410,1.96148,38257
2008-01-10T22:00:00.000000000Z,1.96145,1.96366,1.94836,1.95670,37207
2008-01-11T22:00:00.000000000Z,1.95707,1.95707,1.95683,1.95707,3
2008-01-12T22:00:00.000000000Z,1.95760,1.95949,1.95760,1.95810,523
2008-01-13T22:00:00.000000000Z,1.95810,1.96484,1.95552,1.95595,32220
2008-01-14T22:00:00.000000000Z,1.95595,1.97430,1.95255,1.96271,38677
2008-01-15T22:00:00.000000000Z,1.96266,1.97212,1.95298,1.96345,45216
2008-01-16T22:00:00.000000000Z,1.96344,1.97920,1.96048,1.97153,44060
2008-01-17T22:00:00.000000000Z,1.97145,1.97280,1.95140,1.95547,31049
2008-01-18T22:00:00.000000000Z,1.95537,1.95537,1.95537,1.95537,2
2008-01-19T22:00:00.000000000Z,1.95589,1.95822,1.95513,1.95772,422
2008-01-20T22:00:00.000000000Z,1.95772,1.95846,1.94288,1.94325,30324
2008-01-21T22:00:00.000000000Z,1.94320,1.96310,1.93372,1.96061,37183
2008-01-22T22:00:00.000000000Z,1.96075,1.96445,1.94652,1.95530,41764
2008-01-23T22:00:00.000000000Z,1.95525,1.97802,1.95001,1.97655,40809
2008-01-24T22:00:00.000000000Z,1.97655,1.98500,1.97304,1.98318,40505
2008-01-26T22:00:00.000000000Z,1.98299,1.98488,1.98299,1.98409,474
2008-01-27T22:00:00.000000000Z,1.98409,1.98922,1.97299,1.98427,30287
2008-01-28T22:00:00.000000000Z,1.98421,1.99298,1.98120,1.98939,24477
2008-01-29T22:00:00.000000000Z,1.98939,1.99597,1.98390,1.98670,31161
2008-01-30T22:00:00.000000000Z,1.98645,1.99462,1.98260,1.98726,38027
2008-01-31T22:00:00.000000000Z,1.98726,1.99424,1.96475,1.96515,37503
2008-02-02T22:00:00.000000000Z,1.96620,1.96635,1.96550,1.96555,214
2008-02-03T22:00:00.000000000Z,1.96560,1.97878,1.96280,1.97338,30908
2008-02-04T22:00:00.000000000Z,1.97335,1.97627,1.96046,1.96487,34342
2008-02-05T22:00:00.000000000Z,1.96487,1.96628,1.95544,1.96159,33520
2008-02-06T22:00:00.000000000Z,1.96154,1.96249,1.93882,1.94240,36661
2008-02-07T22:00:00.000000000Z,1.94240,1.95124,1.94035,1.94590,30539
2008-02-09T22:00:00.000000000Z,1.94625,1.94717,1.94508,1.94595,582
2008-02-10T22:00:00.000000000Z,1.94595,1.95306,1.94028,1.95083,30301
2008-02-11T22:00:00.000000000Z,1.95087,1.96338,1.94432,1.95983,34220
2008-02-12T22:00:00.000000000Z,1.95976,1.96658,1.95504,1.96290,34665
2008-02-13T22:00:00.000000000Z,1.96295,1.97378,1.96146,1.96911,28998
2008-02-14T22:00:00.000000000Z,1.96911,1.97249,1.95805,1.96120,31900
2008-02-16T22:00:00.000000000Z,1.96039,1.96039,1.95665,1.95730,647
2008-02-17T22:00:00.000000000Z,1.95730,1.96386,1.94752,1.95252,24078
2008-02-18T22:00:00.000000000Z,1.95252,1.95426,1.94538,1.94840,31932
2008-02-19T22:00:00.000000000Z,1.94830,1.95030,1.93624,1.94189,35791
2008-02-20T22:00:00.000000000Z,1.94194,1.96430,1.94099,1.96278,33392
2008-02-21T22:00:00.000000000Z,1.96278,1.97088,1.96100,1.96694,29061
2008-02-23T22:00:00.000000000Z,1.96680,1.96977,1.96625,1.96950,616
2008-02-24T22:00:00.000000000Z,1.96947,1.97002,1.96166,1.96730,25471
2008-02-25T22:00:00.000000000Z,1.96729,1.98770,1.96433,1.98718,33209
2008-02-26T22:00:00.000000000Z,1.98713,1.99730,1.97903,1.98187,42942
2008-02-27T22:00:00.000000000Z,1.98175,1.99488,1.97628,1.98880,34236
2008-02-28T22:00:00.000000000Z,1.98864,1.99232,1.97846,1.98918,38367
2008-03-01T22:00:00.000000000Z,1.98826,1.98911,1.98776,1.98889,404
2008-03-02T22:00:00.000000000Z,1.98886,1.99374,1.98086,1.98372,32357
2008-03-03T22:00:00.000000000Z,1.98367,1.98928,1.98130,1.98637,32205
2008-03-04T22:00:00.000000000Z,1.98637,1.99680,1.97218,1.99205,33526
2008-03-05T22:00:00.000000000Z,1.99200,2.01162,1.98957,2.00922,36327
2008-03-06T22:00:00.000000000Z,2.00927,2.02172,2.00842,2.01352,33060
2008-03-08T22:00:00.000000000Z,2.01446,2.01491,2.01401,2.01484,311
2008-03-09T21:00:00.000000000Z,2.01485,2.02202,2.00900,2.00935,29708
2008-03-10T21:00:00.000000000Z,2.00935,2.02114,1.99948,2.00651,39074
2008-03-11T21:00:00.000000000Z,2.00656,2.02816,2.00551,2.02696,39206
2008-03-12T21:00:00.000000000Z,2.02694,2.03918,2.02493,2.03340,41073
2008-03-13T21:00:00.000000000Z,2.03344,2.03986,2.01770,2.01955,43968
2008-03-15T21:00:00.000000000Z,2.01960,2.01960,2.01646,2.01785,360
2008-03-16T21:00:00.000000000Z,2.01785,2.02328,1.99430,1.99900,44002
2008-03-17T21:00:00.000000000Z,1.99890,2.02744,1.99545,2.00645,37744
2008-03-18T21:00:00.000000000Z,2.00670,2.01535,1.98043,1.98425,41281
2008-03-19T21:00:00.000000000Z,1.98425,1.98805,1.97348,1.98500,36623
2008-03-20T21:00:00.000000000Z,1.98500,1.98829,1.98121,1.98140,6141
2008-03-22T21:00:00.000000000Z,1.98222,1.98222,1.98145,1.98165,31
2008-03-23T21:00:00.000000000Z,1.98165,1.98776,1.97601,1.98568,16891
2008-03-24T21:00:00.000000000Z,1.98568,2.00675,1.98481,2.00585,33730
2008-03-25T21:00:00.000000000Z,2.00595,2.01122,1.99268,2.00876,31833
2008-03-26T21:00:00.000000000Z,2.00866,2.01932,2.00244,2.00731,38495
2008-03-27T21:00:00.000000000Z,2.00731,2.00911,1.98818,1.99450,35684
2008-03-29T21:00:00.000000000Z,1.99470,1.99667,1.99465,1.99587,376
